Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.550567626953125,28.810996686317967,28.537097749004342,28.77956582920197,147544800
2015-06-15,28.494441986083984,28.56628419275969,28.222788588564814,28.310346224424162,175955600
2015-06-16,28.647104263305664,28.7032310356526,28.370961502556508,28.519135290868775,125976400
2015-06-17,28.57975959777832,28.709972437166964,28.454034434679098,28.674052185462575,131672400
2015-06-18,28.709964752197266,28.80650286503884,28.561790970192224,28.5640365205894,141628800
2015-06-19,28.422597885131836,28.69649681509512,28.37769715127201,28.671800897616254,218867600
2015-06-22,28.64935874938965,28.750386285982852,28.530370228958727,28.622417273633072,136157200
2015-06-23,28.519134521484375,28.649349040901118,28.485458116414097,28.620163736695208,121075600
2015-06-24,28.7616024017334,29.141019918290322,28.539340870231978,28.559545685435243,221123600
2015-06-25,28.624652862548828,29.006314215574907,28.624652862548828,28.92998263011093,127752400
2015-06-26,28.456279754638672,28.73466812628822,28.40239852109278,28.66282591060919,176267200
2015-06-29,27.95786476135254,28.39340901916351,27.9466404357216,28.16665640204148,196645600
2015-06-30,28.159931182861328,28.31484166056787,28.031962179102667,28.191362046040396,177482800
2015-07-01,28.422597885131836,28.49893118811739,28.285648420150196,28.489950698774784,120955200
2015-07-02,28.386682510375977,28.442809293755964,28.23626142914895,28.384436959441796,108844000
2015-07-06,28.287893295288086,28.33953067956186,28.02970979962554,28.049916328377247,112241600
2015-07-07,28.21829605102539,28.32156910454372,27.78724114622104,28.263196782867055,187787200
2015-07-08,27.517837524414062,27.982567192518687,27.51110258489642,27.946646944140127,243046400
2015-07-09,26.956571578979492,27.85235456630397,26.765740857168,27.80520827358726,314380000
2015-07-10,27.67723274230957,27.80520171029227,27.2125031519668,27.37639407517073,245418000
2015-07-13,28.211563110351562,28.234013477862227,27.910722704578234,28.07012254061319,165762000
2015-07-14,28.20033836364746,28.370964247690548,28.072369378828476,28.29687648993921,127072400
2015-07-15,28.471986770629883,28.546074515391613,28.193598481260597,28.225029334277146,134596800
2015-07-16,28.851404190063477,28.864877492724027,28.59097686277925,28.678534488688467,144889600
2015-07-17,29.100614547729492,29.100614547729492,28.806510740854343,28.979382198785906,184658800
2015-07-20,29.650653839111328,29.852708855406295,29.343076787840715,29.403694663011773,235600800
2015-07-21,29.35430335998535,29.84148335648121,29.25776695120941,29.825769640829854,307025600
2015-07-22,28.112781524658203,28.175643243495518,27.38762278154861,27.38762278154861,461802400
2015-07-23,28.09930992126465,28.532606987066558,28.076857840612032,28.332795801801797,203998000
2015-07-24,27.951133728027344,28.229522050217625,27.816429811667735,28.135229480051226,168649200
2015-07-27,27.5627384185791,27.75132529040384,27.416810160597972,27.63458062859486,177822000
2015-07-28,27.699682235717773,27.818672424001633,27.513342665647492,27.699682235717773,134472400
2015-07-29,27.612123489379883,27.72662257231378,27.450478128262144,27.648045442007373,148046800
2015-07-30,27.472932815551758,27.517833547749596,27.32475731616324,27.46170677607573,134513200
2015-07-31,27.232711791992188,27.533550482462207,27.145154160416393,27.52456999296043,171540000
2015-08-03,26.590621948242188,27.51783567121762,26.3840741107753,27.27761313843035,279904000
2015-08-04,25.73749542236328,26.424486643368652,25.425430670805067,26.36162492547971,496554400
2015-08-05,25.908117294311523,26.3661119416351,25.167243247465393,25.358073922303614,397250400
2015-08-06,25.964496612548828,26.273464149432495,25.73671932099108,26.153937077096877,211612000
2015-08-07,26.052452087402344,26.217084861232127,25.82241906762218,25.840461345418436,154681600
2015-08-10,26.999649047851562,27.060539580198387,26.280229189001243,26.280229189001243,219806400
2015-08-11,25.594642639160156,26.6523476239525,25.55855980051269,26.5689033711326,388331200
2015-08-12,25.989307403564453,26.02990167075178,24.7241214169336,25.378139401348783,404870000
2015-08-13,25.969011306762695,26.25091546397765,25.831441940393287,26.16972692905123,194143200
2015-08-14,26.151681900024414,26.230614711623016,25.71191214925631,25.781823822299895,171718000
2015-08-17,26.422313690185547,26.532819638114486,26.04794414327424,26.16972694574154,163538800
2015-08-18,26.273466110229492,26.48545857621936,26.162960168016326,26.25767954705618,138242800
2015-08-19,25.93743896484375,26.277977958242904,25.863015852138048,26.183258571493727,193146000
2015-08-20,25.40520477294922,25.7885937653902,25.175170000999394,25.72770322023086,274006400
2015-08-21,23.851346969604492,25.236060026314007,23.826539266584746,24.904540468328662,513102000
2015-08-24,23.255962371826172,24.53693473267599,20.748142758160704,21.395395222317198,648825200
2015-08-25,23.395790100097656,25.05789768489447,23.34166498190942,25.05789768489447,414406400
2015-08-26,24.737653732299805,24.782757708441796,23.691225656226788,24.151291718815553,387098400
2015-08-27,25.466093063354492,25.538260457445716,24.812075086561677,25.31048314145534,338464400
2015-08-28,25.549537658691406,25.554047368118045,25.154871840513433,25.296950915639194,212657600
2015-08-31,25.430015563964844,25.82919116992984,25.25861732179704,25.2653827475683,224917200
2015-09-01,24.293373107910156,25.231549255375185,24.212184572380647,24.841394862431127,307383600
2015-09-02,25.335290908813477,25.335290908813477,24.611361201912555,24.859438249647326,247555200
2015-09-03,24.891010284423828,25.434520609176296,24.816587173376877,25.369118637705323,212935600
2015-09-04,24.642934799194336,24.909052411318573,24.471538298278528,24.575278829024374,199985200
2015-09-08,25.328527450561523,25.384908289313984,24.879736455861796,25.202234922350137,219374400
2015-09-09,24.841392517089844,25.71416661072151,24.75569255956294,25.65553178995774,340043200
2015-09-10,25.38715934753418,25.54728069374521,24.785012513063187,24.868455037921613,251571200
2015-09-11,25.75701904296875,25.75701904296875,25.204487578500252,25.211253003032336,199662000
2015-09-14,26.005090713500977,26.36141793415846,25.903605918534346,26.291506262986168,233453600
2015-09-15,26.223852157592773,26.280232989276833,25.804378632214856,26.144919337356377,173364800
2015-09-16,26.25316619873047,26.282483606100943,26.034408338933414,26.217081647561177,148694000
2015-09-17,25.69161605834961,26.271210918696955,25.646512082843397,26.084027871800433,256450400
2015-09-18,25.585620880126953,25.77731708546283,25.229295329453574,25.305972435102767,297141200
2015-09-21,25.982540130615234,26.018624685817375,25.63298003527754,25.635234029522955,200888000
2015-09-22,25.57434844970703,25.750256388892833,25.375886798845812,25.569837019129295,201384800
2015-09-23,25.781824111938477,25.872033777895847,25.55179109832313,25.626212481177166,143026800
2015-09-24,25.9351863861084,26.047948066048,25.342060569044502,25.540520506319794,200878000
2015-09-25,25.869775772094727,26.316312632705692,25.71416415511413,26.259931811551112,224607600
2015-09-28,25.35783576965332,25.838199691471374,25.35783576965332,25.67582266984107,208436000
2015-09-29,24.595569610595703,25.59914928973452,24.324942349146003,25.44579338275138,293461600
2015-09-30,24.875228881835938,25.154877384291378,24.521157252891022,24.8459097419788,265892000
2015-10-01,24.712844848632812,24.721865987551524,24.200905968785463,24.597827478177148,255716400
2015-10-02,24.893260955810547,25.03534173440742,24.2550313316186,24.358771841984098,232079200
2015-10-05,24.983476638793945,25.116536311080374,24.5978319136627,24.780505278038913,208258800
2015-10-06,25.10300064086914,25.199975739001896,24.755694515477558,24.94964471174307,192787200
2015-10-07,24.983476638793945,25.206744275321164,24.674510747995324,25.19997885006377,187062400
2015-10-08,24.694801330566406,24.850412958037943,24.403876067322603,24.850412958037943,247918400
2015-10-09,25.285680770874023,25.321763615225873,24.692553208765897,24.807570608813013,211064400
2015-10-12,25.16840171813965,25.42775387562651,25.13231888229974,25.423244166373905,121868800
2015-10-13,25.211252212524414,25.360096709382525,24.960921189047856,24.992494316278556,132197200
2015-10-14,24.854923248291016,25.150358227374358,24.708332755856574,25.09848883074151,177849600
2015-10-15,25.2270450592041,25.281170187850545,24.918077413658963,25.01730825001646,150694000
2015-10-16,25.042112350463867,25.25861455445786,24.927094963133552,25.20899914342884,156930400
2015-10-19,25.197725296020508,25.20223500606876,24.832376840272524,24.98798850634037,119036800
2015-10-20,25.65778350830078,25.747993166882292,24.992490502398606,25.109761854130284,195871200
2015-10-21,25.655536651611328,26.065989077768705,25.642004080665377,25.70966177357532,167180800
2015-10-22,26.047948837280273,26.047948837280273,25.732215779979768,25.784086911354738,166616400
2015-10-23,26.855318069458008,26.8891469124748,26.235128923040396,26.318571452461196,237467600
2015-10-26,25.998327255249023,26.641068353373214,25.91713872489583,26.629793220083585,265335200
2015-10-27,25.83370018005371,26.282491160428815,25.707405935266767,26.025394681572195,279537600
2015-10-28,26.89815902709961,26.90492617035047,26.174229553793893,26.37043541352582,342205600
2015-10-29,27.18232536315918,27.218409920089425,26.672642180460905,26.76961727645297,204909200
2015-10-30,26.95003318786621,27.33793352243625,26.938756335109996,27.28606240860628,197461200
2015-11-02,27.32891845703125,27.369512727125336,26.974846881446492,27.243220207102198,128813200
2015-11-03,27.64239501953125,27.849876074165746,27.220665764923023,27.24096375972775,182076000
2015-11-04,27.51384162902832,27.924293951719086,27.42814339747088,27.768682329616674,179544400
2015-11-05,27.387014389038086,27.787900373263945,27.21941322752799,27.597648958384283,158210800
2015-11-06,27.418718338012695,27.588584843615063,27.319064496413226,27.4300434629081,132169200
2015-11-09,27.307735443115234,27.588580874810958,27.18996210981419,27.396065875083817,135485600
2015-11-10,26.447080612182617,26.741516567430747,26.28627386762972,26.476525244490258,236511600
2015-11-11,26.2976016998291,26.594301328134637,26.09376153505098,26.356489242536462,180872000
2015-11-12,26.209272384643555,26.458409606617366,26.193418244917176,26.331576488806327,130102400
2015-11-13,25.4437313079834,26.17529032718183,25.42787717334918,26.091488913846074,183249600
2015-11-16,25.86048126220703,25.87407003200599,25.14024708734267,25.2263121760223,152426800
2015-11-17,25.749502182006836,26.05752696810732,25.665700736621407,26.02808232968912,110467600
2015-11-18,26.564855575561523,26.6101526171178,26.15944066013874,26.218328196539,186698800
2015-11-19,26.902326583862305,27.12202089177847,26.44482018591183,26.644129612984145,173183200
2015-11-20,27.02010154724121,27.160523429862053,26.918180599433757,26.99745129574739,137148400
2015-11-23,26.66904067993164,27.11748900326466,26.576179496545517,27.013302695280238,129930000
2015-11-24,26.924970626831055,27.031420570929136,26.526351839021657,26.573914249113532,171212800
2015-11-25,26.732452392578125,27.00423978200726,26.70753850534784,26.999709041799342,85553200
2015-11-27,26.682632446289062,26.81852704485804,26.63507002797856,26.791347779549927,52185600
2015-11-30,26.793615341186523,27.045017949935655,26.669045858302994,26.72340266539229,156721200
2015-12-01,26.576173782348633,26.909112329484547,26.467460212653865,26.89552356526546,139409600
2015-12-02,26.336103439331055,26.7505781385293,26.290806394510355,26.57618088722946,133546400
2015-12-03,26.091495513916016,26.451613417375405,25.869537572890803,26.397256617446796,166278000
2015-12-04,26.958946228027344,27.00877401211422,26.071111052572874,26.111879082464736,231108000
2015-12-07,26.789079666137695,27.14693218018571,26.682629714543666,26.947622772246127,128336800
2015-12-08,26.77775764465332,26.861557351127498,26.467467528110483,26.616949159749414,137238000
2015-12-09,26.186620712280273,26.65545219122175,26.064316622821007,26.644127066505153,185445600
2015-12-10,26.31118392944336,26.485581143513322,26.161702331068803,26.28174102939245,116850800
2015-12-11,25.633983612060547,26.134523284805628,25.559241948282526,26.089226249288057,187544800
2015-12-14,25.475440979003906,25.520738012244177,24.866186032487256,25.407493701172445,257274800
2015-12-15,25.024728775024414,25.547918696428706,24.99302050439035,25.353138332264535,213292400
2015-12-16,25.21725082397461,25.364468823374494,24.641971051257165,25.156099635778283,224954000
2015-12-17,24.682735443115234,25.423352616490902,24.682735443115234,25.37125946329447,179091200
2015-12-18,24.01459503173828,24.80504005979596,23.964767244484687,24.666883551463094,385813200
2015-12-21,24.309024810791016,24.318084563249972,23.910404342452473,24.297699688224547,190362400
2015-12-22,24.286376953125,24.397355899811412,24.109714367334753,24.324879606142776,131157600
2015-12-23,24.59893798828125,24.653294792765276,24.27958808999783,24.295442229971158,130629600
2015-12-24,24.46757698059082,24.68727132296796,24.44945746765888,24.68727132296796,54281600
2015-12-28,24.19351577758789,24.39056151093474,24.048563190288302,24.367911265192628,106816800
2015-12-29,24.62837791442871,24.784655652360264,24.202579829594534,24.22522835138875,123724800
2015-12-30,24.306766510009766,24.619320284876235,24.275058231167005,24.59214274756621,100855200
2015-12-31,23.8402042388916,24.24108853127688,23.74054864459321,24.23655951697781,163649200
2016-01-04,23.86058235168457,23.86511309299784,23.101845611034125,23.240003845573128,270597600
2016-01-05,23.262651443481445,23.973825739900835,23.194705878227012,23.951177218149358,223164000
2016-01-06,22.807411193847656,23.185648632706997,22.61942688779547,22.775702914370342,273829600
2016-01-07,21.84483528137207,22.678313799210727,21.840306267501802,22.349905862507107,324377600
2016-01-08,21.960342407226562,22.447293419295224,21.91504536199895,22.320460310280694,283192000
2016-01-11,22.31593132019043,22.435970054637863,22.046409214412623,22.415586901077347,198957600
2016-01-12,22.639806747436523,22.805144233204107,22.386138820551217,22.773435958339864,196616800
2016-01-13,22.05773162841797,22.918389273229003,22.037348477363725,22.721343506514145,249758400
2016-01-14,22.540157318115234,22.757588016335827,21.684030207769606,22.18683545745751,252680400
2016-01-15,21.998844146728516,22.130207991544648,21.597959956549253,21.7882096120997,319335600
2016-01-19,21.892398834228516,22.34311086880692,21.62967110964827,22.288754063986467,212350800
2016-01-20,21.921838760375977,22.23892324662764,21.158571314009585,21.539072351917287,289337600
2016-01-21,21.810861587524414,22.16871240527547,21.502836830189942,21.982991748174236,208646000
2016-01-22,22.970483779907227,22.979543535358726,22.27969427445406,22.33858009293131,263202000
2016-01-25,22.52203941345215,22.99540002025301,22.469946246286984,22.99313464916622,207178000
2016-01-26,22.6466007232666,22.848175493262893,22.211742908980533,22.63301195656121,300308000
2016-01-27,21.158571243286133,21.88559967029241,21.1404517348817,21.751972183745465,533478800
2016-01-28,21.310321807861328,21.40771202188437,20.92529169361491,21.242376231920517,222715200
2016-01-29,22.046403884887695,22.046403884887695,21.36920331986204,21.4688588766581,257666000
2016-02-01,21.84030532836914,21.903721887656303,21.607022244717797,21.849365083691826,163774000
2016-02-02,21.39864730834961,21.751969031170912,21.353348543903817,21.611545453345716,149428800
2016-02-03,21.82218360900879,21.933162576528677,21.308055074277842,21.51642424169479,183857200
2016-02-04,21.997529983520508,22.16376467281524,21.676448922483026,21.82901936806359,185886800
2016-02-05,21.41001319885254,22.07039474706161,21.334867692945846,21.979307337421076,185672400
2016-02-08,21.635459899902344,21.792583936853898,21.186855737656693,21.207349497427153,216085600
2016-02-09,21.630901336669922,21.84723416907735,21.389521158517525,21.471499660031164,177324800
2016-02-10,21.466943740844727,21.940596905988752,21.428232154351168,21.84267823951521,169374400
2016-02-11,21.33714485168457,21.56941784655839,21.08437810056491,21.357640345278348,200298800
2016-02-12,21.403182983398438,21.51931947974655,21.180020643189973,21.44872755909766,161405600
2016-02-16,22.006633758544922,22.05445425700112,21.544367202787214,21.637730536721367,196231600
2016-02-17,22.343660354614258,22.364154112774667,21.89505622761224,22.013468661906835,179452800
2016-02-18,21.920101165771484,22.5189979513651,21.8813878454341,22.507611374086853,156084000
2016-02-19,21.87000274658203,22.033959728300196,21.81535099845856,21.860893832336828,141496800
2016-02-22,22.06128692626953,22.065842252518742,21.84267817470126,21.931487925733745,137123200
2016-02-23,21.562589645385742,21.974758127895367,21.53070930626059,21.951986705284284,127770400
2016-02-24,21.883665084838867,21.947425746728435,21.25061031700995,21.400904794904854,145022800
2016-02-25,22.03396224975586,22.03396224975586,21.69010808137842,21.872282912434162,110330800
2016-02-26,22.068111419677734,22.32087633406394,21.992964201627842,22.1341479887367,115964400
2016-02-29,22.018022537231445,22.36870796498274,22.008913621755674,22.056734124992488,140865200
2016-03-01,22.892457962036133,22.947109718467406,22.184255842281985,22.2366316728168,201628400
2016-03-02,22.94255256652832,22.974432897608136,22.689785843432844,22.887900818584033,132678400
2016-03-03,23.113340377807617,23.16116087355584,22.874236161718798,22.903840566716063,147822800
2016-03-04,23.457197189331055,23.625707775197945,23.083740357221785,23.311458022524896,184220400
2016-03-07,23.19760513305664,23.41621393927305,22.990381170613418,23.316017584918228,143315600
2016-03-08,23.006315231323242,23.172549889864882,22.862853728976162,22.94938581553264,126247600
2016-03-09,23.026809692382812,23.131559604260957,22.833248297491732,23.07007486504799,108806800
2016-03-10,23.038196563720703,23.281854404371416,22.8059253016608,23.09285005613901,134054400
2016-03-11,23.286409378051758,23.29096296701033,23.113343462710983,23.281854051745245,109632800
2016-03-14,23.34560775756836,23.434419220574696,23.17709721879855,23.206701618916473,100304400
2016-03-15,23.814708709716797,23.951338931913114,23.648474085523794,23.673523162283665,160270800
2016-03-16,24.13124656677246,24.208669756042326,23.816995007775667,23.821550334996417,153214000
2016-03-17,24.092525482177734,24.245095874358448,23.901241773262836,24.028763087641032,137682800
2016-03-18,24.119853973388672,24.251930632293288,23.953621055584467,24.215494973003246,176820800
2016-03-21,24.11757469177246,24.513802876003933,23.942231146196658,24.12212827987616,142010800
2016-03-22,24.30202865600586,24.43182765112474,23.95817450715317,23.96728342192353,129777600
2016-03-23,24.167675018310547,24.381730178098024,24.11530092858461,24.247377590468282,102814000
2016-03-24,24.062923431396484,24.19500008411323,23.885303944048754,24.0173805967655,104532000
2016-03-28,23.9536190032959,24.18133664230478,23.92401459832221,24.138069734941826,77645600
2016-03-29,24.520639419555664,24.54568850290185,23.883029231858547,23.885306895075832,124760400
2016-03-30,24.948741912841797,25.144579205199097,24.7301332059343,24.74151978188318,182404400
2016-03-31,24.81894874572754,25.026172662518025,24.793899662657306,24.985183411798367,103553600
2016-04-01,25.046669006347656,25.04894666977512,24.63905412023954,24.771130801461908,103496000
2016-04-04,25.303987503051758,25.547645334557114,25.11042609836093,25.144584095503305,149424800
2016-04-05,25.005674362182617,25.215175918653653,24.9168646184815,24.937360110215177,106314800
2016-04-06,25.26755142211914,25.27210674824783,24.86676785284038,25.101318502727366,105616400
2016-04-07,24.716474533081055,25.14458309991745,24.62083353474758,25.037555523871394,127207600
2016-04-08,24.74380111694336,24.99656611451699,24.63221821559574,24.800730530441925,94326800
2016-04-11,24.825780868530273,25.187852885475483,24.7825156904492,24.814396026866003,117630000
2016-04-12,25.149133682250977,25.16279618305075,24.743796609947573,24.898642918605045,108929200
2016-04-13,25.51348304748535,25.581797292935594,25.2311136774596,25.2311136774596,133029200
2016-04-14,25.52715301513672,25.593191354529786,25.351811156115772,25.41784949550884,101895600
